t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1
-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927
-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278
-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923
-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648
-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252
-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557
-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316
-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142
-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321
-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388
-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232
-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776
-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928
-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872
-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652
-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348
-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304
-0.772424737186428,-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316
-0.831207427034446,-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286
-0.893939067063018,-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739
-0.960579694761927,-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105
-1.03098344404278,-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859
-1.10487033969923,-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512
-1.181795248648,-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112
-1.26111553830252,-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668
-1.34196002019557,-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011
-1.42320298557316,-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263
-1.50344843018142,-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914
-1.58103065112321,-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914,-0.85494946060635
-1.65403787222388,-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914,-0.85494946060635,-0.763061861454606
-1.72036490636232,-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914,-0.85494946060635,-0.763061861454606,-0.676864182850034
-1.77779860135776,-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914,-0.85494946060635,-0.763061861454606,-0.676864182850034,-0.596786926322045
-1.82413567500928,-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914,-0.85494946060635,-0.763061861454606,-0.676864182850034,-0.596786926322045,-0.523035232574142
-1.85732674726872,-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914,-0.85494946060635,-0.763061861454606,-0.676864182850034,-0.596786926322045,-0.523035232574142,-0.455630039632865
-1.87563383562652,-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914,-0.85494946060635,-0.763061861454606,-0.676864182850034,-0.596786926322045,-0.523035232574142,-0.455630039632865,-0.394447106711816
-1.87778288093348,-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914,-0.85494946060635,-0.763061861454606,-0.676864182850034,-0.596786926322045,-0.523035232574142,-0.455630039632865,-0.394447106711816,-0.339252280194481
-1.86308991926304,-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914,-0.85494946060635,-0.763061861454606,-0.676864182850034,-0.596786926322045,-0.523035232574142,-0.455630039632865,-0.394447106711816,-0.339252280194481,-0.289732198663161
-1.83154085523316,-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914,-0.85494946060635,-0.763061861454606,-0.676864182850034,-0.596786926322045,-0.523035232574142,-0.455630039632865,-0.394447106711816,-0.339252280194481,-0.289732198663161,-0.245520212061965
-1.78381085939286,-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914,-0.85494946060635,-0.763061861454606,-0.676864182850034,-0.596786926322045,-0.523035232574142,-0.455630039632865,-0.394447106711816,-0.339252280194481,-0.289732198663161,-0.245520212061965,-0.206217666503814
-1.72121911112739,-1.64562552778105,-1.55928537728859,-1.464682993512,-1.36436632030112,-1.26080034070668,-1.15625126935011,-1.05270662817263,-0.951830526922914,-0.85494946060635,-0.763061861454606,-0.676864182850034,-0.596786926322045,-0.523035232574142,-0.455630039632865,-0.394447106711816,-0.339252280194481,-0.289732198663161,-0.245520212061965,-0.206217666503814,-0.171410928422901
